time_UTC  Vup  Vnorth  Veast  Vdown
690469046.822  -1.44079  73.9496  -72.7797  1.44079
690469046.878  0  0  0  0
690469046.934  0.160025  6.67715  -7.03533  -0.160025
690469046.990  0.24786  6.24727  -6.94626  -0.24786
690469047.046  -0.216756  6.52543  -7.20308  0.216756
690469047.102  -0.146158  6.8716  -7.37631  0.146158
690469047.158  -0.916951  33.0019  -36.2506  0.916951
690469047.214  -2.00244  40.1049  -43.9908  2.00244
690469047.270  -1.4322  47.4424  -51.4133  1.4322
690469047.326  0  0  0  0
690469047.382  0.157516  6.08645  -7.22601  -0.157516
690469047.438  0.273306  6.27772  -7.24308  -0.273306
690469047.494  0.0329924  6.29698  -7.34842  -0.0329924
690469047.550  -0.197947  6.32935  -7.51471  0.197947
690469047.606  -0.565138  31.5751  -37.2215  0.565138
690469047.662  -0.779542  38.6736  -44.9719  0.779542
690469047.718  0  0  0  0
690469047.774  -0.100959  6.25024  -7.55176  0.100959
690469047.830  -0.280127  6.1333  -7.52772  0.280127
690469047.886  -0.240252  6.09729  -7.54953  0.240252
690469047.942  -0.332713  6.4149  -7.72927  0.332713
690469047.998  -1.13069  30.5752  -37.6664  1.13069
690469048.054  -1.74414  36.2235  -45.392  1.74414
690469048.110  -1.97823  42.6371  -53.3035  1.97823
690469048.166  -2.07486  49.1591  -60.9398  2.07486
690469048.222  -2.5557  55.8002  -68.7788  2.5557
690469048.278  -3.63379  60.7328  -76.2912  3.63379
690469048.334  -2.87476  67.4671  -84.4973  2.87476
690469048.390  -3.26064  73.1609  -92.3891  3.26064
690469048.446  -3.18732  78.5857  -100.058  3.18732
690469048.502  -3.86846  84.9457  -108.395  3.86846
690469048.558  -4.12944  90.9673  -116.618  4.12944
690469048.614  0  0  0  0
690469048.670  -0.112141  5.83725  -8.15626  0.112141
690469048.726  0.098276  5.34769  -7.85746  -0.098276
690469048.782  -0.232347  5.74648  -8.10754  0.232347
690469048.838  -0.313768  5.60331  -7.97567  0.313768
690469048.894  -0.250902  28.7216  -40.2328  0.250902
690469048.950  -0.853633  33.7752  -48.2248  0.853633
690469049.006  -1.33619  39.9414  -56.5128  1.33619
690469049.062  -1.62772  45.8925  -64.49  1.62772
690469049.118  -2.18318  51.2006  -72.6186  2.18318
690469049.174  -1.47185  56.8731  -80.6174  1.47185
690469049.230  -2.37766  61.5991  -88.5019  2.37766
690469049.286  -2.75385  66.7603  -96.3849  2.75385
690469049.342  -2.6025  72.8276  -104.535  2.6025
690469049.398  -2.89373  77.5776  -112.364  2.89373
690469049.454  -2.75738  83.3586  -120.817  2.75738
690469049.510  -3.29639  87.9257  -128.675  3.29639
690469049.566  -3.96781  92.9831  -136.791  3.96781
690469049.622  -4.2491  98.7054  -145.054  4.2491
690469049.678  -4.12787  104.404  -153.506  4.12787
690469049.734  -4.6539  108.988  -161.269  4.6539
690469049.790  -4.92342  114.873  -169.568  4.92342
690469049.846  -5.64594  119.106  -177.241  5.64594
690469049.902  -5.61038  124.839  -185.658  5.61038
690469049.958  -5.81763  130.326  -193.681  5.81763
690469050.014  -6.27777  135.617  -201.983  6.27777
690469050.070  -6.31277  140.814  -210.153  6.31277
690469050.126  -6.09164  145.906  -218.238  6.09164
690469050.182  -6.81306  150.351  -226.109  6.81306
690469050.238  -7.41465  155.305  -234.024  7.41465
690469050.294  -7.79997  160.97  -242.421  7.79997
690469050.350  -8.02032  166.29  -250.614  8.02032
690469050.406  -8.20643  170.7  -258.346  8.20643
690469050.462  -8.58078  175.989  -266.517  8.58078
690469050.518  -8.54109  181.277  -274.514  8.54109
690469050.574  -8.88268  186.623  -282.506  8.88268
690469050.630  -9.5978  191.276  -290.162  9.5978
690469050.686  -9.99644  197.077  -298.395  9.99644
690469050.742  -10.6083  202.317  -306.529  10.6083
690469050.798  -10.847  206.558  -314.325  10.847
690469050.854  -10.3111  211.755  -322.328  10.3111
690469050.910  -10.909  216.23  -329.999  10.909
690469050.966  -11.833  220.441  -337.459  11.833
690469051.022  -11.8614  225.643  -345.328  11.8614
690469051.078  -12.1593  230.863  -353.631  12.1593
690469051.134  -12.1072  235.927  -361.98  12.1072
690469051.190  -12.2693  240.377  -369.909  12.2693
690469051.246  -12.6806  245.023  -377.601  12.6806
690469051.302  -12.6729  250.317  -385.556  12.6729
690469051.358  -12.6199  255.178  -393.631  12.6199
690469051.414  -12.5975  260.103  -401.672  12.5975
690469051.470  -13.0606  265.379  -409.643  13.0606
690469051.526  -13.6892  269.585  -417.251  13.6892
690469051.582  -13.3759  274.437  -425.395  13.3759
690469051.638  -13.5599  279.603  -433.507  13.5599
690469051.694  -13.8293  283.911  -441.281  13.8293
690469051.750  -14.2202  288.552  -449.065  14.2202
690469051.806  -14.2424  294.02  -457.108  14.2424
690469051.862  -14.378  299.228  -465.34  14.378
690469051.918  -14.9509  303.234  -473.097  14.9509
690469051.974  -15.4299  307.483  -481.004  15.4299
690469052.030  -15.2772  312.225  -488.851  15.2772
690469052.086  -15.2458  317.523  -497.092  15.2458
690469052.142  -15.3555  321.43  -504.683  15.3555
690469052.198  -15.4215  325.807  -512.474  15.4215
690469052.254  -15.3298  330.423  -520.429  15.3298
690469052.310  -15.6275  335.535  -528.635  15.6275
690469052.366  -15.9383  339.564  -536.429  15.9383
690469052.422  -15.557  344.232  -544.359  15.557
690469052.478  -15.5993  348.516  -552.094  15.5993
690469052.534  -16.1742  352.887  -560.026  16.1742
690469052.590  -15.8909  358.57  -568.096  15.8909
690469052.646  6.4958  6.71288  -5.72357  -6.4958
690469052.702  5.99991  6.59025  -5.78039  -5.99991
690469052.758  6.24823  6.62098  -5.66259  -6.24823
690469052.814  25.1361  26.4848  -22.693  -25.1361
690469052.870  14.159  26.1823  -29.2062  -14.159
690469052.926  11.8215  29.5375  -35.4055  -11.8215
690469052.982  26.3566  39.8634  -40.4281  -26.3566
690469053.038  33.2791  46.8284  -46.1195  -33.2791
690469053.094  38.957  53.4849  -51.841  -38.957
690469053.150  45.4011  59.9266  -57.2495  -45.4011
690469053.206  51.0376  66.3927  -62.8822  -51.0376
690469053.262  57.9773  73.136  -68.5937  -57.9773
690469053.318  62.8765  80.1817  -74.0285  -62.8765
690469053.374  69.2336  87.003  -79.7338  -69.2336
690469053.430  5.7536  6.8263  -5.64873  -5.7536
690469053.486  -0.229477  4.94851  -7.75559  0.229477
690469053.542  0.127497  4.31149  -7.354  -0.127497
690469053.598  0.40653  4.83436  -7.52268  -0.40653
690469053.654  -0.52497  4.53842  -7.44895  0.52497
690469053.710  -0.427466  23.2832  -37.2122  0.427466
690469053.766  -0.842668  28.1933  -44.7961  0.842668
690469053.822  -1.65854  34.0808  -53.051  1.65854
690469053.878  -2.31208  38.3212  -60.5028  2.31208
690469053.934  -2.09444  42.7957  -67.8319  2.09444
690469053.990  -1.86116  47.9046  -75.4245  1.86116
690469054.046  -2.43636  52.9256  -82.8742  2.43636
690469054.102  -2.94353  57.6436  -90.2471  2.94353
690469054.158  -2.49885  62.5778  -97.9264  2.49885
690469054.214  -3.07258  66.5018  -105.278  3.07258
690469054.270  -3.3362  71.0215  -113.007  3.3362
690469054.326  -4.07244  76.2045  -120.926  4.07244
690469054.382  -4.3189  80.5125  -128.429  4.3189
690469054.438  -4.30828  85.8753  -136.393  4.30828
690469054.494  -4.81513  89.5441  -143.866  4.81513
690469054.550  -4.43794  93.8857  -151.473  4.43794
690469054.606  -4.53718  98.8247  -159.246  4.53718
690469054.662  -4.65821  103.617  -166.984  4.65821
690469054.718  -5.37849  107.838  -174.503  5.37849
690469054.774  -6.36282  112.286  -182.026  6.36282
690469054.830  -6.69734  116.642  -189.674  6.69734
690469054.886  -7.28368  121.074  -197.526  7.28368
690469054.942  -6.91476  126.105  -205.407  6.91476
690469054.998  -6.6656  130.643  -213.066  6.6656
690469055.054  -7.18957  134.526  -220.518  7.18957
690469055.110  -7.85079  138.941  -228.335  7.85079
690469055.166  -8.30251  143.363  -235.91  8.30251
690469055.222  -8.29116  148.803  -244.011  8.29116
690469055.278  -8.77194  153.062  -251.677  8.77194
690469055.334  -9.23087  157.22  -259.248  9.23087
690469055.390  -9.45753  161.818  -267.242  9.45753
690469055.446  -9.99358  166.119  -274.996  9.99358
690469055.502  -9.69805  170.589  -282.536  9.69805
690469055.558  0  0  0  0
690469055.614  0.0390479  4.64779  -7.76589  -0.0390479
690469055.670  -0.432175  4.22141  -7.74409  0.432175
690469055.726  -0.246299  4.56161  -7.99264  0.246299
690469055.782  0.433916  4.74173  -7.90221  -0.433916
690469055.838  -0.190891  22.3756  -39.1472  0.190891
690469055.894  0  0  0  0
690469055.950  -0.418795  4.64998  -7.94378  0.418795
690469056.006  -0.510934  4.8592  -8.25546  0.510934
690469056.062  -0.0576881  4.4655  -8.06281  0.0576881
690469056.118  0.107542  4.82475  -8.02522  -0.107542
690469056.174  -0.849882  22.6896  -39.4756  0.849882
690469056.230  -1.4159  27.1535  -46.8553  1.4159
690469056.286  -1.91377  31.8843  -54.654  1.91377
690469056.342  -2.14833  36.577  -62.4213  2.14833
690469056.398  -2.39512  40.9502  -70.1541  2.39512
690469056.454  -2.79841  45.5654  -78.0726  2.79841
690469056.510  -3.1271  49.9434  -85.626  3.1271
690469056.566  -3.39827  54.3261  -93.0165  3.39827
690469056.622  -3.58829  59.6568  -101.039  3.58829
690469056.678  -3.80803  64.341  -108.893  3.80803
690469056.734  -3.95935  68.2022  -116.35  3.95935
690469056.790  -4.39598  72.8595  -124.327  4.39598
690469056.846  -5.16912  77.3732  -132.135  5.16912
690469056.902  -5.52257  82.2438  -140.094  5.52257
690469056.958  -5.27926  86.2258  -147.618  5.27926
690469057.014  0  0  0  0
690469057.070  0.10795  4.41005  -7.69207  -0.10795
690469057.126  -0.123796  4.51471  -7.66217  0.123796
690469057.182  -0.265862  4.89631  -7.82698  0.265862
690469057.238  -0.323498  4.94349  -7.99571  0.323498
690469057.294  -1.07484  23.7029  -39.2891  1.07484
690469057.350  -1.45163  27.7101  -46.5987  1.45163
690469057.406  -1.19177  32.5553  -54.3738  1.19177
690469057.462  -1.85463  36.6768  -61.9872  1.85463
690469057.518  -2.17026  41.1322  -69.2801  2.17026
690469057.574  -2.39057  45.9703  -77.4041  2.39057
690469057.630  -3.1855  50.3752  -85.0855  3.1855
690469057.686  -3.10498  55.4705  -92.8794  3.10498
690469057.742  -3.20248  59.6623  -100.402  3.20248
690469057.798  -3.70133  63.8567  -107.943  3.70133
690469057.854  -4.01563  69.3496  -116.064  4.01563
690469057.910  -4.15016  73.56  -123.512  4.15016
690469057.966  -4.53453  77.7591  -131.17  4.53453
690469058.022  -4.33489  81.87  -138.783  4.33489
690469058.078  -4.79142  86.1863  -146.615  4.79142
690469058.134  -5.03478  91.6363  -154.473  5.03478
690469058.190  -4.89981  96.7123  -162.004  4.89981
690469058.246  -5.32782  100.95  -169.611  5.32782
690469058.302  -5.15686  105.1  -177.276  5.15686
690469058.358  -5.01847  110.165  -185.314  5.01847
690469058.414  -5.48773  114.392  -192.788  5.48773
690469058.470  -5.96514  118.692  -200.284  5.96514
690469058.526  -5.47772  124.249  -208.203  5.47772
690469058.582  -6.02765  128.053  -215.79  6.02765
690469058.638  -6.29744  132.122  -223.455  6.29744
690469058.694  -5.75329  137.145  -231.28  5.75329
690469058.750  -5.94175  141.883  -239.289  5.94175
690469058.806  0  0  0  0
690469058.862  0.0488387  4.4073  -7.65022  -0.0488387
690469058.918  -0.0567526  4.48674  -7.65359  0.0567526
690469058.974  -0.20417  4.39442  -7.59235  0.20417
690469059.030  -0.247073  4.44919  -7.71098  0.247073
690469059.086  -1.39436  22.1167  -38.3409  1.39436
690469059.142  -1.29882  26.7787  -46.2135  1.29882
690469059.198  -1.15359  31.9875  -54.1274  1.15359
690469059.254  -0.912279  35.8852  -61.4917  0.912279
690469059.310  -1.01687  40.2135  -68.9053  1.01687
690469059.366  -1.21409  44.2728  -76.2133  1.21409
690469059.422  -1.36523  49.5226  -84.2898  1.36523
690469059.478  -1.86948  53.4519  -91.9226  1.86948
690469059.534  0  0  0  0
690469059.590  0.16726  4.54902  -7.71748  -0.16726
690469059.646  -0.0161803  4.43743  -7.64871  0.0161803
690469059.702  0.0569107  4.86968  -7.71935  -0.0569107
690469059.758  -0.14254  4.77096  -7.70114  0.14254
690469059.814  -0.500091  22.9669  -38.4752  0.500091
690469059.870  -0.445976  27.5545  -46.2173  0.445976
690469059.926  -0.628605  31.7667  -53.6945  0.628605
690469059.982  -0.565599  36.8242  -61.5941  0.565599
690469060.038  -0.792959  40.6807  -68.8723  0.792959
690469060.094  -0.911786  44.8101  -76.3508  0.911786
690469060.150  -0.992296  49.2659  -84.0435  0.992296
690469060.206  -1.1684  53.8032  -91.7715  1.1684
690469060.262  -1.57909  58.9439  -99.8026  1.57909
690469060.318  -2.21767  62.4895  -107.396  2.21767
690469060.374  -1.88994  66.7267  -115.008  1.88994
690469060.430  -1.56269  71.0001  -122.569  1.56269
690469060.486  -1.5057  76.0448  -130.232  1.5057
690469060.542  -2.05536  80.5996  -137.883  2.05536
690469060.598  -2.47733  84.0838  -145.249  2.47733
690469060.654  -2.74259  88.8309  -153.458  2.74259
690469060.710  -3.61371  93.0665  -161.326  3.61371
690469060.766  -3.02352  98.2396  -169.196  3.02352
690469060.822  -2.57288  102.04  -176.194  2.57288
690469060.878  -3.14097  105.792  -183.594  3.14097
690469060.934  -2.93941  110.793  -191.558  2.93941
690469060.990  -3.69004  115.014  -199.332  3.69004
690469061.046  -4.24714  118.819  -206.585  4.24714
690469061.102  -3.56316  124.071  -214.633  3.56316
690469061.158  -2.97289  128.104  -221.977  2.97289
690469061.214  -2.72623  132.144  -229.359  2.72623
690469061.270  -2.76206  136.012  -236.902  2.76206
690469061.326  -3.05019  140.045  -244.439  3.05019
690469061.382  -3.57032  145.505  -252.713  3.57032
690469061.438  -4.32481  150.023  -260.476  4.32481
690469061.494  -4.6977  154.364  -268.156  4.6977
690469061.550  -4.46567  158.973  -275.842  4.46567
690469061.606  -4.72607  162.92  -283.32  4.72607
690469061.662  -3.65135  167.539  -290.781  3.65135
690469061.718  -2.93481  170.974  -297.821  2.93481
690469061.774  -3.62046  175.229  -305.06  3.62046
690469061.830  -3.34992  180.059  -312.447  3.34992
690469061.886  -3.54105  184.925  -320.222  3.54105
690469061.942  -3.58583  190.015  -328.043  3.58583
690469061.998  -4.2285  194.489  -335.841  4.2285
690469062.054  -4.72187  198.79  -343.471  4.72187
690469062.110  -3.8236  203.368  -350.938  3.8236
690469062.166  -3.89237  206.912  -358.384  3.89237
690469062.222  -3.25802  211.016  -365.886  3.25802
690469062.278  -3.39262  215.396  -373.412  3.39262
690469062.334  -3.50554  220.509  -381.421  3.50554
690469062.390  -3.66297  224.213  -388.862  3.66297
690469062.446  -3.14147  228.472  -396.799  3.14147
690469062.502  -2.74021  232.488  -404.429  2.74021
690469062.558  -2.31499  236.809  -411.973  2.31499
690469062.614  -2.29684  241.072  -419.268  2.29684
690469062.670  -1.89531  245.74  -427.062  1.89531
690469062.726  -1.94867  249.877  -434.733  1.94867
690469062.782  -1.87567  255.198  -442.967  1.87567
690469062.838  -2.02435  259.642  -450.351  2.02435
690469062.894  -2.49585  264.412  -458.21  2.49585
690469062.950  -1.88988  268.872  -466.015  1.88988
690469063.006  -1.66358  272.758  -473.908  1.66358
690469063.062  -0.835181  276.678  -481.316  0.835181
690469063.118  -0.795964  280.477  -488.607  0.795964
690469063.174  -0.479561  284.634  -495.895  0.479561
690469063.230  -0.0400124  289.117  -503.434  0.0400124
690469063.286  0.342066  294.11  -511.498  -0.342066
690469063.342  0.867573  298.365  -519.347  -0.867573
690469063.398  1.28212  303.194  -527.153  -1.28212
690469063.454  0.549119  307.717  -534.716  -0.549119
690469063.510  1.17022  312.275  -542.304  -1.17022
690469063.566  1.76042  316.417  -549.888  -1.76042
690469063.622  2.70004  320.525  -557.236  -2.70004
690469063.678  3.67489  324.716  -564.52  -3.67489
690469063.734  4.10948  329.254  -571.897  -4.10948
690469063.790  3.94226  334.009  -579.801  -3.94226
690469063.846  3.64206  338.411  -587.695  -3.64206
690469063.902  4.48877  343.202  -595.816  -4.48877
690469063.958  5.30637  346.986  -603.851  -5.30637
690469064.014  6.38139  350.826  -611.722  -6.38139
690469064.070  6.92793  354.703  -619.083  -6.92793
690469064.126  7.71299  358.872  -626.433  -7.71299
690469064.182  8.91667  363.768  -634.337  -8.91667
690469064.238  9.80515  368.023  -642.058  -9.80515
690469064.294  9.49982  371.855  -650.05  -9.49982
690469064.350  0.141582  4.72365  -7.84381  -0.141582
690469064.406  0.209246  4.4976  -7.74877  -0.209246
690469064.462  4.10591  5.94132  -7.75779  -4.10591
690469064.518  0.0471719  4.47102  -7.58841  -0.0471719
690469064.574  4.86645  23.7814  -38.0785  -4.86645
690469064.630  5.71958  28.1131  -45.541  -5.71958
690469064.686  6.5676  32.6687  -53.0204  -6.5676
690469064.742  6.68908  37.0102  -60.5242  -6.68908
690469064.798  5.96973  41.245  -68.2951  -5.96973
690469064.854  6.04554  45.6949  -75.9773  -6.04554
690469064.910  6.85471  50.0459  -83.7955  -6.85471
690469064.966  7.23366  54.3626  -91.7266  -7.23366
690469065.022  7.80998  59.0567  -99.6097  -7.80998
690469065.078  15.7323  65.4995  -107.104  -15.7323
690469065.134  19.7353  70.8193  -114.776  -19.7353
690469065.190  16.5999  73.8527  -122.592  -16.5999
690469065.246  17.2402  78.1975  -130.348  -17.2402
690469065.302  25.1335  85.1311  -137.962  -25.1335
690469065.358  29.2166  90.5736  -145.395  -29.2166
690469065.414  25.4192  94.082  -153.487  -25.4192
690469065.470  25.5998  98.5058  -161.235  -25.5998
690469065.526  25.5611  102.56  -168.899  -25.5611
690469065.582  26.0769  106.989  -176.441  -26.0769
690469065.638  26.2121  110.985  -184.058  -26.2121
690469065.694  26.9126  114.821  -191.236  -26.9126
690469065.750  36.047  121.736  -198.641  -36.047
690469065.806  32.7069  123.844  -206.036  -32.7069
690469065.862  32.5254  127.612  -213.56  -32.5254
690469065.918  32.621  131.871  -221.388  -32.621
690469065.974  32.8416  135.887  -229.066  -32.8416
690469066.030  33.3437  140.049  -236.791  -33.3437
690469066.086  33.5494  143.976  -244.348  -33.5494
690469066.142  33.8708  147.692  -251.694  -33.8708
690469066.198  42.3696  154.306  -259.021  -42.3696
690469066.254  0.650586  3.96372  -7.33171  -0.650586
690469066.310  0.271765  3.88586  -7.30752  -0.271765
690469066.366  0.235331  3.97092  -7.28366  -0.235331
690469066.422  0.23845  4.05985  -7.31468  -0.23845
690469066.478  1.01546  20.0122  -36.6532  -1.01546
690469066.534  1.57403  23.9246  -43.9031  -1.57403
690469066.590  2.33579  27.6827  -50.9555  -2.33579
690469066.646  3.18021  32.3276  -58.1767  -3.18021
690469066.702  3.30845  35.9433  -65.2004  -3.30845
690469066.758  3.08565  39.1778  -71.9043  -3.08565
690469066.814  3.3081  43.4457  -79.5187  -3.3081
690469066.870  3.7473  47.3353  -87.0373  -3.7473
690469066.926  4.04042  51.0903  -94.2739  -4.04042
690469066.982  4.02471  54.9798  -101.432  -4.02471
690469067.038  4.23817  58.4265  -108.229  -4.23817
690469067.094  5.04559  62.2892  -115.499  -5.04559
690469067.150  5.93286  65.9272  -122.657  -5.93286
690469067.206  5.96504  69.9708  -130.093  -5.96504
690469067.262  6.09862  73.2774  -137.195  -6.09862
690469067.318  6.49029  77.0352  -144.255  -6.49029
690469067.374  6.70367  80.7119  -151.55  -6.70367
690469067.430  7.16945  84.3823  -158.858  -7.16945
690469067.486  7.61044  87.6148  -165.762  -7.61044
690469067.542  8.31361  90.9381  -172.218  -8.31361
690469067.598  8.87701  94.7908  -179.344  -8.87701
690469067.654  9.18953  99.1168  -186.53  -9.18953
690469067.710  9.30269  102.584  -193.545  -9.30269
690469067.766  9.22249  105.891  -200.674  -9.22249
690469067.822  9.81607  109.654  -207.684  -9.81607
690469067.878  10.1715  113.298  -214.75  -10.1715
690469067.934  10.919  117.018  -221.504  -10.919
690469067.990  11.3694  120.354  -228.316  -11.3694
690469068.046  12.2172  123.528  -234.784  -12.2172
690469068.102  12.7403  127.011  -241.807  -12.7403
690469068.158  12.884  130.841  -249.072  -12.884
690469068.214  12.8314  134.318  -256.23  -12.8314
690469068.270  12.8817  138.522  -263.889  -12.8817
690469068.326  13.3139  141.586  -270.936  -13.3139
690469068.382  14.7264  145.346  -277.574  -14.7264
690469068.438  15.3188  148.834  -284.5  -15.3188
690469068.494  16.1642  152.084  -291.37  -16.1642
690469068.550  16.2018  154.847  -298.149  -16.2018
690469068.606  16.8221  158.104  -304.712  -16.8221
690469068.662  17.1201  162.565  -311.947  -17.1201
690469068.718  18.5595  166.931  -318.662  -18.5595
690469068.774  17.3814  169.961  -325.995  -17.3814
690469068.830  18.1389  173.832  -333.108  -18.1389
690469068.886  18.6941  177.252  -340.25  -18.6941
690469068.942  19.6632  180.713  -346.892  -19.6632
690469068.998  19.798  184.119  -353.932  -19.798
690469069.054  20.1538  187.913  -360.813  -20.1538
690469069.110  20.5581  191.325  -367.87  -20.5581
690469069.166  20.8695  194.306  -375.098  -20.8695
690469069.222  21.5549  197.445  -382.095  -21.5549
690469069.278  23.3761  201.186  -389.204  -23.3761
690469069.334  24.1821  204.106  -395.954  -24.1821
690469069.390  24.3277  207.373  -403.146  -24.3277
690469069.446  24.5196  210.518  -410.347  -24.5196
690469069.502  25.046  214.856  -417.821  -25.046
690469069.558  26.0117  218.187  -425.055  -26.0117
690469069.614  27.0134  221.5  -431.931  -27.0134
690469069.670  28.165  225.053  -438.711  -28.165
690469069.726  29.2126  229.186  -445.55  -29.2126
690469069.782  29.9557  232.098  -452.316  -29.9557
690469069.838  30.8349  235.372  -458.921  -30.8349
690469069.894  31.8255  239.277  -466.068  -31.8255
690469069.950  32.4748  243.576  -473.253  -32.4748
690469070.006  33.3165  247.001  -480.289  -33.3165
690469070.062  33.9555  250.637  -487.541  -33.9555
690469070.118  0  0  0  0
690469070.174  0.884403  3.56748  -6.94976  -0.884403
690469070.230  0.59454  3.40816  -6.86264  -0.59454
690469070.286  0.603983  3.36016  -6.98742  -0.603983
690469070.342  0.382594  3.29691  -7.11442  -0.382594
690469070.398  0.296208  3.21319  -7.1978  -0.296208
690469070.454  3.10691  20.2514  -42.6942  -3.10691
690469070.510  3.4624  23.2712  -49.5141  -3.4624
690469070.566  3.63157  26.771  -56.6524  -3.63157
690469070.622  4.34499  30.2468  -63.6581  -4.34499
690469070.678  5.39  33.6951  -70.4628  -5.39
690469070.734  5.50966  36.8896  -77.1922  -5.50966
690469070.790  6.47258  40.1967  -83.7686  -6.47258
690469070.846  7.05062  43.8967  -90.7535  -7.05062
690469070.902  7.3624  47.194  -97.6195  -7.3624
690469070.958  8.08008  50.6144  -104.234  -8.08008
690469071.014  8.26467  54.3489  -111.389  -8.26467
690469071.070  8.96817  57.8018  -118.216  -8.96817
690469071.126  9.45517  61.3811  -125.322  -9.45517
690469071.182  9.80153  64.6324  -132.248  -9.80153
690469071.238  10.2293  68.0191  -139.102  -10.2293
690469071.294  10.7958  71.6376  -146.164  -10.7958
690469071.350  11.3073  74.7582  -152.981  -11.3073
690469071.406  11.8479  78.2058  -160.157  -11.8479
690469071.462  12.5464  81.5648  -167.352  -12.5464
690469071.518  12.6942  84.6469  -174.589  -12.6942
690469071.574  13.573  88.2456  -181.804  -13.573
690469071.630  14.1017  91.2963  -188.83  -14.1017
690469071.686  15.2053  94.4985  -195.295  -15.2053
690469071.742  15.9604  97.4729  -201.643  -15.9604
690469071.798  16.6515  100.934  -208.636  -16.6515
690469071.854  17.2883  104.406  -215.546  -17.2883
690469071.910  17.7167  107.686  -222.656  -17.7167
690469071.966  18.4959  111.167  -229.619  -18.4959
690469072.022  18.606  114.495  -236.394  -18.606
690469072.078  19.3019  118.896  -243.483  -19.3019
690469072.134  19.9156  122.11  -250.362  -19.9156
690469072.190  20.6501  125.232  -257.13  -20.6501
690469072.246  21.5292  127.94  -263.744  -21.5292
690469072.302  22.3895  131.163  -270.767  -22.3895
690469072.358  22.8887  134.826  -277.839  -22.8887
690469072.414  23.3386  137.634  -284.735  -23.3386
690469072.470  24.2636  141.047  -291.993  -24.2636
690469072.526  25.161  144.102  -299.22  -25.161
690469072.582  25.758  146.865  -306.285  -25.758
690469072.638  27.273  150.711  -313.249  -27.273
690469072.694  27.8426  154.154  -320.201  -27.8426
690469072.750  28.5176  157.586  -327.079  -28.5176
690469072.806  0  0  0  0
690469072.862  0.770247  3.49848  -7.08158  -0.770247
690469072.918  0.56289  3.28199  -7.10691  -0.56289
690469072.974  0.752642  3.4595  -7.08477  -0.752642
690469073.030  0.804647  3.23234  -6.82473  -0.804647
690469073.086  0.823206  3.2939  -6.74714  -0.823206
690469073.142  3.75659  20.2207  -41.733  -3.75659
690469073.198  3.482  23.8643  -48.9165  -3.482
690469073.254  4.02829  27.2235  -56.1376  -4.02829
690469073.310  4.72983  30.5882  -63.4295  -4.72983
690469073.366  5.66551  33.9526  -70.4899  -5.66551
690469073.422  5.85533  36.8225  -77.7263  -5.85533
690469073.478  7.43059  40.4797  -84.7695  -7.43059
690469073.534  7.53973  43.4214  -91.8007  -7.53973
690469073.590  8.07164  46.695  -98.9566  -8.07164
690469073.646  8.58487  49.9269  -105.998  -8.58487
690469073.702  9.24886  53.0925  -113.05  -9.24886
690469073.758  10.0421  56.2989  -120.072  -10.0421
690469073.814  10.6391  59.9088  -127.57  -10.6391
690469073.870  11.0544  63.1261  -134.728  -11.0544
690469073.926  11.9308  66.1854  -141.645  -11.9308
690469073.982  12.9308  69.7764  -148.899  -12.9308
690469074.038  13.6084  73.0434  -156.111  -13.6084
690469074.094  13.693  76.4358  -163.364  -13.693
690469074.150  14.2265  80.0926  -170.614  -14.2265
690469074.206  14.9974  83.632  -177.924  -14.9974
690469074.262  15.847  86.9633  -185.072  -15.847
690469074.318  16.8328  90.0517  -192.071  -16.8328
690469074.374  17.8272  93.5062  -199.353  -17.8272
690469074.430  17.8158  96.667  -206.473  -17.8158
690469074.486  18.0413  100.434  -213.589  -18.0413
690469074.542  18.1516  104.416  -221.173  -18.1516
690469074.598  18.4089  107.523  -228.604  -18.4089
690469074.654  20.2636  110.988  -235.942  -20.2636
690469074.710  21.4689  113.997  -243.111  -21.4689
690469074.766  22.479  117.223  -250.186  -22.479
690469074.822  22.4432  121.187  -257.533  -22.4432
690469074.878  23.3777  124.61  -264.399  -23.3777
690469074.934  24.2484  128.156  -271.54  -24.2484
690469074.990  25.0362  131.603  -279.003  -25.0362
690469075.046  25.652  134.676  -286.457  -25.652
690469075.102  26.882  137.912  -293.802  -26.882
690469075.158  28.3687  140.923  -300.848  -28.3687
690469075.214  28.8407  144.477  -308.095  -28.8407
690469075.270  29.2181  148.305  -315.363  -29.2181
690469075.326  29.4403  151.352  -322.573  -29.4403
690469075.382  30.3928  155.248  -330.125  -30.3928
690469075.438  30.6803  158.324  -337.626  -30.6803
690469075.494  32.437  161.531  -344.968  -32.437
690469075.550  34.1431  164.709  -352.055  -34.1431
690469075.606  35.1515  167.535  -359.008  -35.1515
690469075.662  36.146  170.9  -366.216  -36.146
690469075.718  36.1291  174.064  -373.17  -36.1291
690469075.774  35.8509  177.761  -380.701  -35.8509
690469075.830  36.8689  181.776  -388.511  -36.8689
690469075.886  37.7372  184.929  -396.559  -37.7372
690469075.942  38.6104  187.74  -404.045  -38.6104
690469075.998  40.5068  190.978  -411.459  -40.5068
690469076.054  41.433  193.646  -418.201  -41.433
690469076.110  42.7722  196.796  -424.964  -42.7722
690469076.166  43.8939  199.807  -431.836  -43.8939
690469076.222  44.801  202.963  -438.888  -44.801
690469076.278  45.7369  206.758  -446.271  -45.7369
690469076.334  45.8913  210.082  -453.835  -45.8913
